expense_id,employee_id,submitted_at,audit_completed_at,employee_gender,region,department,employee_level,expense_category,merchant_risk_tier,country_risk_tier,payment_method,amount_usd,policy_limit_usd,amount_to_policy_ratio,days_since_expense,prior_30d_claim_count,prior_30d_total_usd,employee_tenure_months,duplicate_7d_count,receipt_attached,weekend_submission,outside_business_hours,cross_border,is_abnormal
EXP-0003812,EMP-00467,2024-08-16T19:28:00Z,2024-09-09T19:28:00Z,Male,North America,Engineering,IC1-2,Meals,medium,medium,personal_card,77.8,90.0,0.8644,5,2,140.75,66,0,True,False,True,False,0
EXP-0003813,EMP-00009,2024-08-16T19:28:00Z,2024-09-09T19:28:00Z,Male,EMEA,Engineering,IC3-4,Office,medium,low,corporate_card,547.26,500.0,1.0945,7,4,826.79,97,1,True,False,True,False,0
EXP-0003814,EMP-00015,2024-08-16T22:32:00Z,2024-09-13T22:32:00Z,Female,EMEA,Engineering,Manager,Airfare,low,low,corporate_card,263.95,1610.0,0.1639,28,7,891.39,37,0,True,False,False,False,0
EXP-0003815,EMP-00062,2024-08-16T22:43:00Z,2024-09-10T22:43:00Z,Female,LATAM,Support,Manager,Taxi,low,low,corporate_card,144.19,138.0,1.0449,14,4,529.31,38,0,True,False,False,False,0
EXP-0003816,EMP-00807,2024-08-16T23:18:00Z,2024-08-24T23:18:00Z,Female,LATAM,Engineering,IC1-2,Taxi,low,low,personal_card,75.97,108.0,0.7034,1,5,985.05,115,0,True,False,False,False,0
EXP-0003817,EMP-00143,2024-08-16T23:20:00Z,2024-09-14T23:20:00Z,Male,EMEA,Sales,IC1-2,Taxi,low,low,corporate_card,44.36,108.0,0.4107,11,8,851.39,109,0,True,False,True,False,0
EXP-0003818,EMP-00254,2024-08-17T01:34:00Z,2024-08-29T01:34:00Z,Female,APAC,Operations,Manager,Lodging,low,low,personal_card,239.29,402.5,0.5945,11,7,777.78,70,0,True,True,True,False,0
EXP-0003819,EMP-00054,2024-08-17T02:00:00Z,2024-09-10T02:00:00Z,Female,APAC,Engineering,IC3-4,Taxi,low,low,cash,24.9,120.0,0.2075,14,2,586.16,60,0,False,True,True,False,0
EXP-0003820,EMP-00983,2024-08-17T05:13:00Z,2024-09-16T05:13:00Z,Female,APAC,Operations,Manager,Taxi,low,medium,corporate_card,149.67,138.0,1.0846,19,3,320.4,105,0,True,True,False,True,0
EXP-0003821,EMP-00485,2024-08-17T08:35:00Z,2024-08-20T08:35:00Z,Male,North America,Operations,IC3-4,Meals,low,low,personal_card,72.22,100.0,0.7222,15,1,288.48,31,0,True,True,True,False,0
EXP-0003822,EMP-00758,2024-08-17T14:15:00Z,2024-09-05T14:15:00Z,Female,North America,Operations,IC3-4,Lodging,low,low,personal_card,343.0,350.0,0.98,6,7,92.72,168,1,True,True,True,False,0
EXP-0003823,EMP-00515,2024-08-17T15:14:00Z,2024-08-23T15:14:00Z,Female,LATAM,Engineering,Manager,Lodging,low,low,corporate_card,212.27,402.5,0.5274,5,7,1376.11,92,1,True,True,True,False,0
EXP-0003824,EMP-00031,2024-08-17T16:18:00Z,2024-08-25T16:18:00Z,Female,LATAM,Engineering,Manager,Meals,medium,low,personal_card,77.6,115.0,0.6747,8,6,808.67,116,0,True,True,False,False,0
EXP-0003825,EMP-00791,2024-08-17T18:21:00Z,2024-09-10T18:21:00Z,Female,LATAM,Sales,Director+,Meals,low,low,personal_card,116.17,140.0,0.8298,10,3,979.18,29,0,True,True,False,False,0
EXP-0003826,EMP-00320,2024-08-17T23:30:00Z,2024-09-02T23:30:00Z,Female,LATAM,Sales,IC3-4,Taxi,medium,low,personal_card,150.27,120.0,1.2522,14,3,1033.86,66,0,True,True,True,False,0
EXP-0003827,EMP-00561,2024-08-18T06:17:00Z,2024-09-08T06:17:00Z,Male,North America,Sales,IC3-4,Meals,medium,low,corporate_card,57.08,100.0,0.5708,8,9,793.51,151,0,False,True,False,False,0
EXP-0003828,EMP-00575,2024-08-18T07:34:00Z,2024-08-26T07:34:00Z,Female,APAC,Sales,Manager,Airfare,low,medium,personal_card,542.9,1610.0,0.3372,7,6,741.55,38,0,True,True,False,False,0
EXP-0003829,EMP-00347,2024-08-18T08:07:00Z,2024-09-05T08:07:00Z,Female,LATAM,Engineering,IC1-2,Meals,low,low,corporate_card,90.27,90.0,1.003,10,5,285.15,42,0,True,True,False,False,0
EXP-0003830,EMP-00428,2024-08-18T10:13:00Z,2024-09-07T10:13:00Z,Female,EMEA,Support,IC3-4,Airfare,medium,low,corporate_card,970.76,1400.0,0.6934,1,5,732.24,186,0,True,True,True,False,0
EXP-0003831,EMP-00227,2024-08-18T12:28:00Z,2024-09-07T12:28:00Z,Male,EMEA,Finance,IC3-4,Mileage,low,low,corporate_card,350.22,250.0,1.4009,11,4,647.27,163,0,True,True,False,False,0
EXP-0003832,EMP-00336,2024-08-18T12:41:00Z,2024-08-21T12:41:00Z,Male,APAC,Engineering,IC3-4,Meals,low,low,corporate_card,39.56,100.0,0.3956,10,1,40.72,68,0,False,True,True,False,0
EXP-0003833,EMP-00668,2024-08-18T17:22:00Z,2024-08-21T17:22:00Z,Female,EMEA,Operations,IC1-2,Airfare,low,low,personal_card,309.51,1260.0,0.2456,2,5,927.94,178,0,True,True,False,True,0
EXP-0003834,EMP-00277,2024-08-18T17:25:00Z,2024-09-02T17:25:00Z,Male,North America,Finance,IC3-4,Meals,low,low,corporate_card,201.11,100.0,2.0111,1,7,667.3,100,0,True,True,True,False,0
EXP-0003835,EMP-00141,2024-08-18T21:58:00Z,2024-08-26T21:58:00Z,Male,North America,Finance,Manager,Mileage,medium,low,corporate_card,254.01,287.5,0.8835,6,6,756.69,37,0,True,True,True,False,0
EXP-0003836,EMP-00835,2024-08-18T22:54:00Z,2024-08-24T22:54:00Z,Male,APAC,Support,IC1-2,Office,high,high,corporate_card,184.89,450.0,0.4109,19,3,317.54,45,0,True,True,True,False,0
EXP-0003837,EMP-00847,2024-08-18T23:54:00Z,2024-09-13T23:54:00Z,Female,APAC,Sales,IC1-2,Meals,low,low,cash,36.73,90.0,0.4081,3,3,242.95,87,0,True,True,True,True,0
EXP-0003838,EMP-00153,2024-08-19T01:57:00Z,2024-08-25T01:57:00Z,Male,EMEA,Sales,IC1-2,Mileage,low,high,corporate_card,135.58,225.0,0.6026,3,2,1160.57,123,0,True,False,True,False,0
EXP-0003839,EMP-00945,2024-08-19T06:44:00Z,2024-08-29T06:44:00Z,Female,APAC,Support,IC3-4,Mileage,low,low,corporate_card,106.97,250.0,0.4279,10,6,1582.86,40,1,True,False,False,False,0
EXP-0003840,EMP-00726,2024-08-19T08:25:00Z,2024-09-13T08:25:00Z,Male,EMEA,Engineering,Manager,Taxi,medium,low,corporate_card,68.27,138.0,0.4947,3,6,1258.5,76,0,False,False,True,True,0
EXP-0003841,EMP-00322,2024-08-19T09:45:00Z,2024-09-08T09:45:00Z,Female,APAC,Support,IC1-2,Office,medium,low,corporate_card,233.39,450.0,0.5187,6,5,623.51,178,0,True,False,False,False,0
EXP-0003842,EMP-00011,2024-08-19T10:46:00Z,2024-09-02T10:46:00Z,Male,APAC,Engineering,IC1-2,Meals,low,low,corporate_card,117.56,90.0,1.3062,10,3,424.31,69,0,True,False,False,True,0
EXP-0003843,EMP-00099,2024-08-19T11:43:00Z,2024-09-15T11:43:00Z,Male,APAC,Sales,IC3-4,Lodging,medium,low,corporate_card,1950.33,350.0,5.5724,4,6,1072.95,176,0,True,False,True,False,0
EXP-0003844,EMP-00195,2024-08-19T13:23:00Z,2024-08-26T13:23:00Z,Male,EMEA,Engineering,Manager,Airfare,low,low,corporate_card,976.83,1610.0,0.6067,2,2,1702.69,185,0,True,False,True,False,0
EXP-0003845,EMP-00728,2024-08-19T13:52:00Z,2024-08-23T13:52:00Z,Female,EMEA,Finance,IC1-2,Meals,low,low,corporate_card,20.22,90.0,0.2247,8,6,999.2,142,0,True,False,False,False,0
EXP-0003846,EMP-00911,2024-08-19T14:58:00Z,2024-08-29T14:58:00Z,Male,APAC,Sales,IC1-2,Lodging,low,medium,corporate_card,156.59,315.0,0.4971,16,4,489.8,121,0,True,False,False,False,0
EXP-0003847,EMP-00563,2024-08-19T16:08:00Z,2024-09-03T16:08:00Z,Female,EMEA,Engineering,IC1-2,Meals,low,low,personal_card,16.45,90.0,0.1828,3,6,359.68,182,0,True,False,False,False,0
EXP-0003848,EMP-00836,2024-08-19T17:16:00Z,2024-09-16T17:16:00Z,Female,LATAM,Sales,IC3-4,Office,low,medium,personal_card,330.37,500.0,0.6607,6,3,666.34,115,0,True,False,True,False,0
EXP-0003849,EMP-00083,2024-08-19T20:35:00Z,2024-09-14T20:35:00Z,Female,North America,Sales,IC3-4,Lodging,low,low,corporate_card,161.69,350.0,0.462,19,1,131.28,78,0,False,False,False,False,1
EXP-0003850,EMP-00000,2024-08-19T21:14:00Z,2024-08-22T21:14:00Z,Male,North America,Engineering,Manager,Lodging,low,low,personal_card,102.32,402.5,0.2542,3,4,423.2,126,0,True,False,False,False,0
EXP-0003851,EMP-00657,2024-08-20T03:33:00Z,2024-09-03T03:33:00Z,Female,APAC,Finance,Director+,Taxi,medium,medium,corporate_card,21.09,168.0,0.1255,0,3,133.87,136,0,True,False,False,True,0
EXP-0003852,EMP-00669,2024-08-20T07:31:00Z,2024-09-15T07:31:00Z,Female,APAC,Finance,IC1-2,Meals,low,low,corporate_card,37.68,90.0,0.4187,10,2,499.57,175,0,True,False,True,False,0
EXP-0003853,EMP-00726,2024-08-20T09:18:00Z,2024-09-05T09:18:00Z,Male,EMEA,Engineering,Manager,Lodging,low,low,corporate_card,65.64,402.5,0.1631,17,5,372.51,76,0,True,False,False,False,0
EXP-0003854,EMP-00807,2024-08-20T10:31:00Z,2024-09-06T10:31:00Z,Female,LATAM,Engineering,IC1-2,Mileage,low,medium,corporate_card,147.46,225.0,0.6554,2,4,669.02,115,0,False,False,False,False,0
EXP-0003855,EMP-00332,2024-08-20T11:41:00Z,2024-08-31T11:41:00Z,Female,North America,Engineering,Manager,Meals,medium,low,personal_card,60.04,115.0,0.5221,12,4,880.19,24,0,True,False,False,False,0
EXP-0003856,EMP-00015,2024-08-20T11:49:00Z,2024-08-29T11:49:00Z,Female,EMEA,Engineering,Manager,Mileage,medium,low,personal_card,98.98,287.5,0.3443,27,4,1005.75,37,0,False,False,False,False,0
EXP-0003857,EMP-00762,2024-08-20T13:37:00Z,2024-09-03T13:37:00Z,Male,North America,Support,IC1-2,Meals,medium,low,corporate_card,75.48,90.0,0.8386,21,5,840.83,166,0,True,False,True,False,0
EXP-0003858,EMP-00391,2024-08-20T14:32:00Z,2024-09-09T14:32:00Z,Female,LATAM,Sales,IC3-4,Taxi,low,low,corporate_card,88.44,120.0,0.737,12,3,761.89,55,0,True,False,True,False,0
EXP-0003859,EMP-00731,2024-08-20T14:45:00Z,2024-08-28T14:45:00Z,Male,APAC,Support,IC1-2,Meals,low,low,corporate_card,22.59,90.0,0.251,3,5,1083.73,18,0,False,False,False,True,0
EXP-0003860,EMP-00828,2024-08-20T14:53:00Z,2024-09-12T14:53:00Z,Nonbinary,EMEA,Sales,IC1-2,Office,low,low,corporate_card,77.45,450.0,0.1721,4,9,1285.63,161,0,True,False,False,False,0
EXP-0003861,EMP-00251,2024-08-20T16:52:00Z,2024-09-15T16:52:00Z,Female,LATAM,Finance,IC1-2,Taxi,high,low,corporate_card,99.41,108.0,0.9204,3,4,719.99,90,0,True,False,False,True,0
EXP-0003862,EMP-00577,2024-08-20T19:29:00Z,2024-08-26T19:29:00Z,Female,APAC,Sales,IC1-2,Meals,low,low,corporate_card,149.33,90.0,1.6593,4,4,200.62,113,0,True,False,True,False,0
EXP-0003863,EMP-00110,2024-08-20T20:51:00Z,2024-09-02T20:51:00Z,Female,North America,Operations,Manager,Office,low,low,personal_card,232.95,575.0,0.4051,9,6,1490.59,161,0,True,False,False,False,0
EXP-0003864,EMP-00209,2024-08-20T21:49:00Z,2024-08-23T21:49:00Z,Female,North America,Sales,IC3-4,Taxi,low,low,personal_card,112.44,120.0,0.937,9,3,566.69,165,0,True,False,False,False,0
EXP-0003865,EMP-00381,2024-08-20T22:24:00Z,2024-09-02T22:24:00Z,Male,APAC,Finance,Manager,Mileage,medium,low,corporate_card,55.67,287.5,0.1936,9,5,393.55,134,0,True,False,True,False,0
EXP-0003866,EMP-00984,2024-08-20T22:43:00Z,2024-08-28T22:43:00Z,Female,LATAM,Operations,IC1-2,Airfare,medium,medium,personal_card,2245.09,1260.0,1.7818,6,6,932.24,94,0,True,False,True,False,0
EXP-0003867,EMP-00946,2024-08-20T23:58:00Z,2024-08-31T23:58:00Z,Male,LATAM,Sales,Manager,Taxi,low,low,corporate_card,139.31,138.0,1.0095,10,8,679.86,132,0,True,False,False,True,0
EXP-0003868,EMP-00485,2024-08-21T00:35:00Z,2024-09-10T00:35:00Z,Male,North America,Operations,IC3-4,Meals,medium,medium,corporate_card,11.37,100.0,0.1137,1,5,772.01,31,0,True,False,False,False,0
EXP-0003869,EMP-00607,2024-08-21T02:45:00Z,2024-08-29T02:45:00Z,Nonbinary,EMEA,Engineering,IC3-4,Mileage,medium,medium,corporate_card,262.89,250.0,1.0516,3,4,734.3,71,0,False,False,True,False,0
EXP-0003870,EMP-00831,2024-08-21T04:23:00Z,2024-08-27T04:23:00Z,Female,APAC,Operations,IC1-2,Meals,low,low,personal_card,21.66,90.0,0.2407,11,3,604.05,56,0,True,False,True,False,0
EXP-0003871,EMP-00261,2024-08-21T04:51:00Z,2024-09-20T04:51:00Z,Female,APAC,Support,IC1-2,Meals,low,low,corporate_card,18.5,90.0,0.2055,0,5,592.75,122,0,True,False,False,False,0
EXP-0003872,EMP-00044,2024-08-21T05:16:00Z,2024-08-25T05:16:00Z,Female,APAC,Support,IC3-4,Mileage,medium,low,corporate_card,537.16,250.0,2.1486,8,7,1442.21,30,0,True,False,True,True,0
EXP-0003873,EMP-00230,2024-08-21T05:41:00Z,2024-09-06T05:41:00Z,Female,North America,Engineering,IC3-4,Lodging,medium,medium,personal_card,154.08,350.0,0.4402,7,7,936.67,18,0,True,False,True,False,0
EXP-0003874,EMP-00893,2024-08-21T08:11:00Z,2024-09-11T08:11:00Z,Male,LATAM,Sales,IC1-2,Mileage,low,low,corporate_card,96.55,225.0,0.4291,2,4,454.75,128,0,False,False,False,False,0
EXP-0003875,EMP-00164,2024-08-21T10:32:00Z,2024-08-29T10:32:00Z,Female,North America,Operations,IC3-4,Lodging,low,low,personal_card,78.81,350.0,0.2252,13,3,1226.8,184,0,True,False,False,False,0
EXP-0003876,EMP-00946,2024-08-21T10:37:00Z,2024-09-02T10:37:00Z,Male,LATAM,Sales,Manager,Meals,low,low,cash,71.7,115.0,0.6235,8,1,1813.26,132,0,True,False,True,True,0
EXP-0003877,EMP-00938,2024-08-21T11:11:00Z,2024-09-01T11:11:00Z,Male,APAC,Engineering,IC1-2,Meals,medium,low,corporate_card,61.6,90.0,0.6844,3,6,671.28,26,0,False,False,True,False,0
EXP-0003878,EMP-00573,2024-08-21T11:19:00Z,2024-09-09T11:19:00Z,Female,North America,Operations,IC3-4,Office,low,medium,personal_card,102.96,500.0,0.2059,8,6,481.97,116,0,False,False,False,False,0
EXP-0003879,EMP-00021,2024-08-21T11:46:00Z,2024-09-05T11:46:00Z,Female,North America,Operations,IC3-4,Taxi,high,medium,corporate_card,30.43,120.0,0.2535,7,2,425.67,107,0,True,False,True,False,0
EXP-0003880,EMP-00165,2024-08-21T14:58:00Z,2024-09-03T14:58:00Z,Male,EMEA,Operations,IC1-2,Lodging,low,low,corporate_card,167.03,315.0,0.5302,26,5,1567.42,111,1,True,False,True,False,0
EXP-0003881,EMP-00875,2024-08-21T15:50:00Z,2024-09-13T15:50:00Z,Female,APAC,Engineering,Manager,Office,low,low,personal_card,443.69,575.0,0.7716,8,5,329.39,125,0,True,False,True,False,0
EXP-0003882,EMP-00379,2024-08-21T16:36:00Z,2024-09-04T16:36:00Z,Female,APAC,Sales,IC3-4,Office,low,low,personal_card,476.58,500.0,0.9532,16,6,203.44,127,0,True,False,False,False,0
EXP-0003883,EMP-00589,2024-08-21T17:00:00Z,2024-09-02T17:00:00Z,Male,EMEA,Sales,Manager,Mileage,low,low,corporate_card,329.69,287.5,1.1468,30,6,483.86,11,1,True,False,False,False,0
EXP-0003884,EMP-00007,2024-08-21T18:04:00Z,2024-09-15T18:04:00Z,Male,APAC,Engineering,IC1-2,Office,medium,low,personal_card,783.96,450.0,1.7421,7,4,451.14,46,0,True,False,True,False,0
EXP-0003885,EMP-00517,2024-08-21T18:46:00Z,2024-09-19T18:46:00Z,Male,North America,Sales,IC3-4,Airfare,low,medium,corporate_card,475.82,1400.0,0.3399,8,3,649.72,107,0,True,False,False,True,0
EXP-0003886,EMP-00676,2024-08-21T19:04:00Z,2024-09-15T19:04:00Z,Male,North America,Sales,IC1-2,Office,low,low,corporate_card,134.75,450.0,0.2995,8,7,1486.32,84,0,True,False,True,False,0
EXP-0003887,EMP-00306,2024-08-21T22:21:00Z,2024-08-31T22:21:00Z,Male,EMEA,Operations,IC3-4,Meals,low,low,corporate_card,100.97,100.0,1.0097,2,6,1013.24,81,0,True,False,False,False,0
EXP-0003888,EMP-00323,2024-08-21T23:24:00Z,2024-09-04T23:24:00Z,Male,LATAM,Engineering,Manager,Taxi,low,low,corporate_card,70.3,138.0,0.5094,1,5,846.68,19,0,True,False,True,False,0
EXP-0003889,EMP-00629,2024-08-22T00:01:00Z,2024-09-02T00:01:00Z,Female,EMEA,Finance,Manager,Meals,medium,high,corporate_card,194.25,115.0,1.6891,7,1,654.16,182,0,True,False,False,False,0
EXP-0003890,EMP-00573,2024-08-22T00:59:00Z,2024-09-15T00:59:00Z,Female,North America,Operations,IC3-4,Meals,low,low,corporate_card,16.31,100.0,0.1631,7,3,966.47,116,1,True,False,True,False,0
EXP-0003891,EMP-00854,2024-08-22T02:14:00Z,2024-08-27T02:14:00Z,Female,APAC,Engineering,Director+,Airfare,low,medium,personal_card,1536.5,1960.0,0.7839,14,5,696.85,133,0,True,False,False,False,0
EXP-0003892,EMP-00965,2024-08-22T04:04:00Z,2024-09-10T04:04:00Z,Female,LATAM,Finance,IC3-4,Taxi,low,low,personal_card,166.42,120.0,1.3868,8,5,642.9,16,0,True,False,True,False,0
EXP-0003893,EMP-00312,2024-08-22T05:34:00Z,2024-09-18T05:34:00Z,Female,North America,Finance,IC1-2,Lodging,low,low,corporate_card,168.47,315.0,0.5348,6,5,1045.67,147,0,True,False,False,False,0
EXP-0003894,EMP-00289,2024-08-22T05:43:00Z,2024-09-06T05:43:00Z,Female,APAC,Operations,IC3-4,Meals,low,medium,corporate_card,104.43,100.0,1.0443,9,3,802.77,118,0,True,False,False,True,0
EXP-0003895,EMP-00725,2024-08-22T06:35:00Z,2024-09-07T06:35:00Z,Female,EMEA,Engineering,IC1-2,Office,low,high,corporate_card,256.86,450.0,0.5708,5,2,561.18,72,0,True,False,False,False,0
EXP-0003896,EMP-00673,2024-08-22T06:47:00Z,2024-09-12T06:47:00Z,Female,North America,Sales,Director+,Office,low,low,corporate_card,692.89,700.0,0.9898,5,7,1298.67,117,0,True,False,False,False,0
EXP-0003897,EMP-00427,2024-08-22T07:12:00Z,2024-09-05T07:12:00Z,Male,EMEA,Engineering,Director+,Meals,low,low,corporate_card,104.78,140.0,0.7484,4,7,1377.08,142,0,True,False,True,False,0
EXP-0003898,EMP-00828,2024-08-22T08:14:00Z,2024-09-15T08:14:00Z,Nonbinary,EMEA,Sales,IC1-2,Meals,low,low,corporate_card,48.93,90.0,0.5436,3,5,490.5,161,0,True,False,False,True,0
EXP-0003899,EMP-00590,2024-08-22T11:51:00Z,2024-08-31T11:51:00Z,Male,North America,Support,IC1-2,Taxi,low,low,personal_card,65.13,108.0,0.603,12,2,809.77,183,0,True,False,True,False,0
EXP-0003900,EMP-00028,2024-08-22T13:42:00Z,2024-09-18T13:42:00Z,Female,APAC,Operations,IC1-2,Lodging,medium,low,personal_card,327.4,315.0,1.0394,1,3,298.6,120,0,True,False,False,False,0
EXP-0003901,EMP-00669,2024-08-22T14:22:00Z,2024-08-30T14:22:00Z,Female,APAC,Finance,IC1-2,Meals,low,low,corporate_card,87.31,90.0,0.9701,1,3,349.33,175,0,True,False,True,False,0
EXP-0003902,EMP-00500,2024-08-22T14:42:00Z,2024-08-30T14:42:00Z,Male,APAC,Sales,IC1-2,Mileage,low,low,corporate_card,272.17,225.0,1.2097,12,3,724.05,18,0,False,False,False,False,0
EXP-0003903,EMP-00735,2024-08-22T14:49:00Z,2024-09-07T14:49:00Z,Female,North America,Support,IC1-2,Taxi,low,low,personal_card,198.2,108.0,1.8352,1,3,422.84,21,0,True,False,False,False,0
EXP-0003904,EMP-00816,2024-08-22T17:52:00Z,2024-09-21T17:52:00Z,Female,LATAM,Finance,IC3-4,Taxi,low,low,corporate_card,197.25,120.0,1.6438,5,5,238.29,35,0,True,False,False,False,0
EXP-0003905,EMP-00460,2024-08-22T19:19:00Z,2024-08-28T19:19:00Z,Male,North America,Sales,Manager,Mileage,low,low,personal_card,94.52,287.5,0.3288,28,2,657.42,165,0,False,False,True,False,0
EXP-0003906,EMP-00323,2024-08-22T19:33:00Z,2024-08-26T19:33:00Z,Male,LATAM,Engineering,Manager,Meals,low,low,personal_card,103.48,115.0,0.8999,5,2,276.76,19,0,True,False,False,False,0
EXP-0003907,EMP-00744,2024-08-23T02:04:00Z,2024-09-02T02:04:00Z,Male,EMEA,Operations,IC1-2,Meals,low,low,corporate_card,65.06,90.0,0.7228,2,6,874.4,129,0,True,False,True,False,0
EXP-0003908,EMP-00431,2024-08-23T05:08:00Z,2024-08-28T05:08:00Z,Male,LATAM,Engineering,IC1-2,Meals,low,medium,corporate_card,22.68,90.0,0.252,9,6,1019.81,161,0,True,False,False,False,0
EXP-0003909,EMP-00491,2024-08-23T05:16:00Z,2024-09-13T05:16:00Z,Male,EMEA,Operations,Director+,Mileage,low,low,personal_card,219.42,350.0,0.6269,13,5,991.32,47,0,True,False,False,False,0
EXP-0003910,EMP-00240,2024-08-23T05:52:00Z,2024-09-19T05:52:00Z,Nonbinary,LATAM,Finance,IC3-4,Meals,low,low,personal_card,11.39,100.0,0.1139,6,3,425.04,119,1,True,False,True,False,0
EXP-0003911,EMP-00843,2024-08-23T06:23:00Z,2024-09-10T06:23:00Z,Female,APAC,Sales,Manager,Taxi,low,medium,corporate_card,64.89,138.0,0.4702,12,5,1149.03,125,0,True,False,False,False,0
EXP-0003912,EMP-00967,2024-08-23T09:13:00Z,2024-08-26T09:13:00Z,Female,APAC,Sales,IC3-4,Taxi,medium,medium,personal_card,207.87,120.0,1.7323,3,2,1017.49,34,0,True,False,True,False,0
EXP-0003913,EMP-00564,2024-08-23T09:49:00Z,2024-09-05T09:49:00Z,Female,APAC,Operations,IC1-2,Office,medium,medium,personal_card,595.92,450.0,1.3243,3,5,277.75,107,0,False,False,False,False,0
EXP-0003914,EMP-00404,2024-08-23T10:01:00Z,2024-09-08T10:01:00Z,Female,APAC,Sales,IC1-2,Airfare,low,medium,corporate_card,364.78,1260.0,0.2895,9,2,587.96,142,0,True,False,False,True,0
EXP-0003915,EMP-00157,2024-08-23T14:45:00Z,2024-09-06T14:45:00Z,Male,APAC,Operations,IC1-2,Taxi,low,medium,corporate_card,61.68,108.0,0.5711,3,6,1401.79,141,0,True,False,True,False,0
EXP-0003916,EMP-00467,2024-08-23T17:36:00Z,2024-08-31T17:36:00Z,Male,North America,Engineering,IC1-2,Office,low,low,personal_card,1113.37,450.0,2.4741,3,5,1705.71,66,0,False,False,False,False,0
EXP-0003917,EMP-00956,2024-08-23T17:40:00Z,2024-09-08T17:40:00Z,Male,EMEA,Operations,IC3-4,Meals,low,low,corporate_card,45.59,100.0,0.4559,4,2,917.34,17,1,True,False,True,False,0
EXP-0003918,EMP-00839,2024-08-23T18:02:00Z,2024-09-11T18:02:00Z,Male,APAC,Operations,Manager,Office,low,low,cash,319.76,575.0,0.5561,2,3,1033.44,146,0,True,False,False,False,0
EXP-0003919,EMP-00703,2024-08-23T18:43:00Z,2024-09-12T18:43:00Z,Male,LATAM,Sales,IC3-4,Meals,low,medium,personal_card,20.86,100.0,0.2086,13,6,1184.3,142,0,True,False,False,False,0
EXP-0003920,EMP-00333,2024-08-23T20:13:00Z,2024-09-15T20:13:00Z,Female,LATAM,Operations,IC1-2,Meals,low,low,corporate_card,32.07,90.0,0.3563,8,5,620.07,29,0,True,False,False,False,0
EXP-0003921,EMP-00158,2024-08-23T20:44:00Z,2024-09-18T20:44:00Z,Male,EMEA,Engineering,IC1-2,Office,medium,low,personal_card,109.64,450.0,0.2436,1,7,1247.1,173,0,False,False,False,False,0
EXP-0003922,EMP-00827,2024-08-23T21:44:00Z,2024-09-01T21:44:00Z,Male,LATAM,Sales,IC1-2,Lodging,low,low,corporate_card,398.36,315.0,1.2646,1,2,819.77,11,0,True,False,True,False,0
EXP-0003923,EMP-00184,2024-08-24T00:21:00Z,2024-09-16T00:21:00Z,Male,North America,Sales,IC3-4,Airfare,low,low,corporate_card,1798.7,1400.0,1.2848,14,6,1300.33,89,0,True,True,False,False,1
EXP-0003924,EMP-00550,2024-08-24T02:59:00Z,2024-09-13T02:59:00Z,Female,APAC,Support,IC3-4,Lodging,low,low,corporate_card,415.7,350.0,1.1877,1,8,2005.33,67,0,True,True,False,False,0
EXP-0003925,EMP-00031,2024-08-24T07:26:00Z,2024-09-10T07:26:00Z,Female,LATAM,Engineering,Manager,Meals,low,high,corporate_card,45.56,115.0,0.3962,8,4,225.93,116,0,True,True,False,False,0
EXP-0003926,EMP-00486,2024-08-24T09:38:00Z,2024-09-13T09:38:00Z,Male,North America,Support,Director+,Office,low,high,personal_card,729.47,700.0,1.0421,4,2,985.39,20,0,True,True,False,False,0
EXP-0003927,EMP-00677,2024-08-24T09:55:00Z,2024-09-13T09:55:00Z,Female,APAC,Engineering,IC1-2,Office,low,low,personal_card,219.08,450.0,0.4868,11,2,778.4,33,0,True,True,False,False,0
EXP-0003928,EMP-00039,2024-08-24T11:49:00Z,2024-09-17T11:49:00Z,Female,EMEA,Sales,IC3-4,Meals,medium,low,corporate_card,35.86,100.0,0.3586,8,8,574.25,26,0,False,True,True,False,0
EXP-0003929,EMP-00134,2024-08-24T12:38:00Z,2024-09-08T12:38:00Z,Male,APAC,Finance,Manager,Meals,medium,low,personal_card,85.25,115.0,0.7413,13,2,585.25,111,0,True,True,False,False,0
EXP-0003930,EMP-00932,2024-08-24T13:12:00Z,2024-09-02T13:12:00Z,Female,APAC,Sales,IC3-4,Mileage,low,medium,corporate_card,172.22,250.0,0.6889,15,6,516.56,15,0,True,True,True,False,0
EXP-0003931,EMP-00539,2024-08-24T14:28:00Z,2024-09-02T14:28:00Z,Male,North America,Operations,IC1-2,Meals,low,medium,corporate_card,20.06,90.0,0.2229,7,3,443.38,44,0,True,True,True,False,0
EXP-0003932,EMP-00473,2024-08-24T15:09:00Z,2024-09-23T15:09:00Z,Male,LATAM,Sales,IC3-4,Taxi,low,low,personal_card,68.33,120.0,0.5694,10,3,282.98,149,0,True,True,False,False,0
